Ward Number,Ward Name,Urban Local Body Name,Urban Local Body Type,District,State,LGD Code
10,Mayang Imp MC Ward 10,Mayang Imphal,Municipality,Imphal West,Manipur,1301718
11,Mayang Imp MC Ward 11,Mayang Imphal,Municipality,Imphal West,Manipur,1301719
12,Mayang Imp MC Ward 12,Mayang Imphal,Municipality,Imphal West,Manipur,1301720
13,Mayang Imp MC Ward 13,Mayang Imphal,Municipality,Imphal West,Manipur,1301721
1,Samurou MC Ward 1,Samourou,Municipality,Imphal West,Manipur,1301775
2,Samurou MC Ward 2,Samourou,Municipality,Imphal West,Manipur,1301776
3,Samurou MC Ward 3,Samourou,Municipality,Imphal West,Manipur,1301777
4,Samurou MC Ward 4,Samourou,Municipality,Imphal West,Manipur,1301778
5,Samurou MC Ward 5,Samourou,Municipality,Imphal West,Manipur,1301779
6,Samurou MC Ward 6,Samourou,Municipality,Imphal West,Manipur,1301780
7,Samurou MC Ward 7,Samourou,Municipality,Imphal West,Manipur,1301781
8,Samurou MC Ward 8,Samourou,Municipality,Imphal West,Manipur,1301782
9,Samurou MC Ward 9,Samourou,Municipality,Imphal West,Manipur,1301783
10,Samurou MC Ward 10,Samourou,Municipality,Imphal West,Manipur,1301784
11,Samurou MC Ward 11,Samourou,Municipality,Imphal West,Manipur,1301785
12,Samurou MC Ward 12,Samourou,Municipality,Imphal West,Manipur,1301786
1,Thongkhong Laxmi MC Ward 1,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301805
2,Thongkhong Laxmi MC Ward 2,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301806
3,Thongkhong Laxmi MC Ward 3,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301807
4,Thongkhong Laxmi MC Ward 4,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301808
5,Thongkhong Laxmi MC Ward 5,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301809
6,Thongkhong Laxmi MC Ward 6,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301810
7,Thongkhong Laxmi MC Ward 7,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301811
8,Thongkhong Laxmi MC Ward 8,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301812
9,Thongkhong Laxmi MC Ward 9,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301813
10,Thongkhong Laxmi MC Ward 10,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301814
11,Thongkhong Laxmi MC Ward 11,Thongkhong Laxmi,Municipality,Imphal West,Manipur,1301815
1,Wangoi MC Ward 1,Wangoi,Municipality,Imphal West,Manipur,1301843
2,Wangoi MC Ward 2,Wangoi,Municipality,Imphal West,Manipur,1301844
3,Wangoi MC Ward 3,Wangoi,Municipality,Imphal West,Manipur,1301845
4,Wangoi MC Ward 4,Wangoi,Municipality,Imphal West,Manipur,1301846
5,Wangoi MC Ward 5,Wangoi,Municipality,Imphal West,Manipur,1301847
6,Wangoi MC Ward 6,Wangoi,Municipality,Imphal West,Manipur,1301848
7,Wangoi MC Ward 7,Wangoi,Municipality,Imphal West,Manipur,1301849
8,Wangoi MC Ward 8,Wangoi,Municipality,Imphal West,Manipur,1301850
9,Wangoi MC Ward 9,Wangoi,Municipality,Imphal West,Manipur,1301851
1,BMC Ward 1,Bishnupur,Municipality,Bishnupur,Manipur,1301649
2,BMC Ward 2,Bishnupur,Municipality,Bishnupur,Manipur,1301650
3,BMC Ward 3,Bishnupur,Municipality,Bishnupur,Manipur,1301651
4,BMC Ward 4,Bishnupur,Municipality,Bishnupur,Manipur,1301652
5,BMC Ward 5,Bishnupur,Municipality,Bishnupur,Manipur,1301653
6,BMC Ward 6,Bishnupur,Municipality,Bishnupur,Manipur,1301654
7,BMC Ward 7,Bishnupur,Municipality,Bishnupur,Manipur,1301655
8,BMC Ward 8,Bishnupur,Municipality,Bishnupur,Manipur,1301656
9,BMC Ward 9,Bishnupur,Municipality,Bishnupur,Manipur,1301657
10,BMC Ward 10,Bishnupur,Municipality,Bishnupur,Manipur,1301658
11,BMC Ward 11,Bishnupur,Municipality,Bishnupur,Manipur,1301659
12,BMC Ward 12,Bishnupur,Municipality,Bishnupur,Manipur,1301660
1,Kwakta MC Ward 1,Kwakta,Municipality,Bishnupur,Manipur,1301682
2,Kwakta MC Ward 2,Kwakta,Municipality,Bishnupur,Manipur,1301683
3,Kwakta MC Ward 3,Kwakta,Municipality,Bishnupur,Manipur,1301684
4,Kwakta MC Ward 4,Kwakta,Municipality,Bishnupur,Manipur,1301685
5,Kwakta MC Ward 5,Kwakta,Municipality,Bishnupur,Manipur,1301686
6,Kwakta MC Ward 6,Kwakta,Municipality,Bishnupur,Manipur,1301687
7,Kwakta MC Ward 7,Kwakta,Municipality,Bishnupur,Manipur,1301688
8,Kwakta MC Ward 8,Kwakta,Municipality,Bishnupur,Manipur,1301689
9,Kwakta MC Ward 9,Kwakta,Municipality,Bishnupur,Manipur,1301690
1,MMC Ward 1,Moirang,Municipality,Bishnupur,Manipur,1301722
2,MMC Ward 2,Moirang,Municipality,Bishnupur,Manipur,1301723
3,MMC Ward 3,Moirang,Municipality,Bishnupur,Manipur,1301724
4,MMC Ward 4,Moirang,Municipality,Bishnupur,Manipur,1301725
5,MMC Ward 5,Moirang,Municipality,Bishnupur,Manipur,1301726
6,MMC Ward 6,Moirang,Municipality,Bishnupur,Manipur,1301727
7,MMC Ward 7,Moirang,Municipality,Bishnupur,Manipur,1301728
8,MMC Ward 8,Moirang,Municipality,Bishnupur,Manipur,1301729
9,MMC Ward 9,Moirang,Municipality,Bishnupur,Manipur,1301730
10,MMC Ward 10,Moirang,Municipality,Bishnupur,Manipur,1301731
11,MMC Ward 11,Moirang,Municipality,Bishnupur,Manipur,1301732
12,MMC Ward 12,Moirang,Municipality,Bishnupur,Manipur,1301733
1,NMC Ward 1,Nambol,Municipality,Bishnupur,Manipur,1301734
2,NMC Ward 2,Nambol,Municipality,Bishnupur,Manipur,1301735
3,NMC Ward 3,Nambol,Municipality,Bishnupur,Manipur,1301736
4,NMC Ward 4,Nambol,Municipality,Bishnupur,Manipur,1301737
5,NMC Ward 5,Nambol,Municipality,Bishnupur,Manipur,1301738
6,NMC Ward 6,Nambol,Municipality,Bishnupur,Manipur,1301739
7,NMC Ward 7,Nambol,Municipality,Bishnupur,Manipur,1301740
8,NMC Ward 8,Nambol,Municipality,Bishnupur,Manipur,1301741
9,NMC Ward 9,Nambol,Municipality,Bishnupur,Manipur,1301742
10,NMC Ward 10,Nambol,Municipality,Bishnupur,Manipur,1301743
11,NMC Ward 11,Nambol,Municipality,Bishnupur,Manipur,1301744
12,NMC Ward 12,Nambol,Municipality,Bishnupur,Manipur,1301745
13,NMC Ward 13,Nambol,Municipality,Bishnupur,Manipur,1301746
14,NMC Ward 14,Nambol,Municipality,Bishnupur,Manipur,1301747
15,NMC Ward 15,Nambol,Municipality,Bishnupur,Manipur,1301748
16,NMC Ward 16,Nambol,Municipality,Bishnupur,Manipur,1301749
17,NMC Ward 17,Nambol,Municipality,Bishnupur,Manipur,1301750
18,NMC Ward 18,Nambol,Municipality,Bishnupur,Manipur,1301751
1,Ningthoukhong MC Ward 1,Ningthoukhong,Municipality,Bishnupur,Manipur,1301752
2,Ningthoukhong MC Ward 2,Ningthoukhong,Municipality,Bishnupur,Manipur,1301753
3,Ningthoukhong MC Ward 3,Ningthoukhong,Municipality,Bishnupur,Manipur,1301754
4,Ningthoukhong MC Ward 4,Ningthoukhong,Municipality,Bishnupur,Manipur,1301755
5,Ningthoukhong MC Ward 5,Ningthoukhong,Municipality,Bishnupur,Manipur,1301756
6,Ningthoukhong MC Ward 6,Ningthoukhong,Municipality,Bishnupur,Manipur,1301757
7,Ningthoukhong MC Ward 7,Ningthoukhong,Municipality,Bishnupur,Manipur,1301758
8,Ningthoukhong MC Ward 8,Ningthoukhong,Municipality,Bishnupur,Manipur,1301759
9,Ningthoukhong MC Ward 9,Ningthoukhong,Municipality,Bishnupur,Manipur,1301760
10,Ningthoukhong MC Ward 10,Ningthoukhong,Municipality,Bishnupur,Manipur,1301761
11,Ningthoukhong MC Ward 11,Ningthoukhong,Municipality,Bishnupur,Manipur,1301762
12,Ningthoukhong MC Ward 12,Ningthoukhong,Municipality,Bishnupur,Manipur,1301763
13,Ningthoukhong MC Ward 13,Ningthoukhong,Municipality,Bishnupur,Manipur,1301764
14,Ningthoukhong MC Ward 14,Ningthoukhong,Municipality,Bishnupur,Manipur,1301765
1,OMC Ward 1,Oinam,Municipality,Bishnupur,Manipur,1301766
2,OMC Ward 2,Oinam,Municipality,Bishnupur,Manipur,1301767
3,OMC Ward 3,Oinam,Municipality,Bishnupur,Manipur,1301768
4,OMC Ward 4,Oinam,Municipality,Bishnupur,Manipur,1301769
5,OMC Ward 5,Oinam,Municipality,Bishnupur,Manipur,1301770
6,OMC Ward 6,Oinam,Municipality,Bishnupur,Manipur,1301771
7,OMC Ward 7,Oinam,Municipality,Bishnupur,Manipur,1301772
8,OMC Ward 8,Oinam,Municipality,Bishnupur,Manipur,1301773
9,OMC Ward 9,Oinam,Municipality,Bishnupur,Manipur,1301774
1,AMC Ward 1,Andro,Municipality,Imphal East,Manipur,1301861
2,AMC Ward 2,Andro,Municipality,Imphal East,Manipur,1301862
3,AMC Ward 3,Andro,Municipality,Imphal East,Manipur,1301863
4,AMC Ward 4,Andro,Municipality,Imphal East,Manipur,1301864
5,AMC Ward 5,Andro,Municipality,Imphal East,Manipur,1301865
6,AMC Ward 6,Andro,Municipality,Imphal East,Manipur,1301866
7,AMC Ward 7,Andro,Municipality,Imphal East,Manipur,1301867
8,AMC Ward 8,Andro,Municipality,Imphal East,Manipur,1301868
9,AMC Ward 9,Andro,Municipality,Imphal East,Manipur,1301869
10,AMC Ward 10,Andro,Municipality,Imphal East,Manipur,1301870
11,AMC Ward 11,Andro,Municipality,Imphal East,Manipur,1301871
12,AMC Ward 12,Andro,Municipality,Imphal East,Manipur,1301872
1,LMC Ward 1,Lamlai,Municipality,Imphal East,Manipur,1301691
2,LMC Ward 2,Lamlai,Municipality,Imphal East,Manipur,1301692
3,LMC Ward 3,Lamlai,Municipality,Imphal East,Manipur,1301693
4,LMC Ward 4,Lamlai,Municipality,Imphal East,Manipur,1301694
5,LMC Ward 5,Lamlai,Municipality,Imphal East,Manipur,1301695
6,LMC Ward 6,Lamlai,Municipality,Imphal East,Manipur,1301696
7,LMC Ward 7,Lamlai,Municipality,Imphal East,Manipur,1301697
8,LMC Ward 8,Lamlai,Municipality,Imphal East,Manipur,1301698
9,LMC Ward 9,Lamlai,Municipality,Imphal East,Manipur,1301699
1,Lilong TBL MC Ward 1,Lilong (thoubal),Municipality,Imphal East,Manipur,1301700
2,Lilong TBL MC Ward 2,Lilong (thoubal),Municipality,Imphal East,Manipur,1301701
3,Lilong TBL MC Ward 3,Lilong (thoubal),Municipality,Imphal East,Manipur,1301702
4,Lilong TBL MC Ward 4,Lilong (thoubal),Municipality,Imphal East,Manipur,1301703
5,Lilong TBL MC Ward 5,Lilong (thoubal),Municipality,Imphal East,Manipur,1301704
6,Lilong TBL MC Ward 6,Lilong (thoubal),Municipality,Imphal East,Manipur,1301705
7,Lilong TBL MC Ward 7,Lilong (thoubal),Municipality,Imphal East,Manipur,1301706
8,Lilong TBL MC Ward 8,Lilong (thoubal),Municipality,Imphal East,Manipur,1301707
9,Lilong TBL MC Ward 9,Lilong (thoubal),Municipality,Imphal East,Manipur,1301708
1,KMC Ward 1,Kakching,Municipality,Kakching,Manipur,1301670
2,KMC Ward 2,Kakching,Municipality,Kakching,Manipur,1301671
3,KMC Ward 3,Kakching,Municipality,Kakching,Manipur,1301672
4,KMC Ward 4,Kakching,Municipality,Kakching,Manipur,1301673
5,KMC Ward 5,Kakching,Municipality,Kakching,Manipur,1301674
6,KMC Ward 6,Kakching,Municipality,Kakching,Manipur,1301675
7,KMC Ward 7,Kakching,Municipality,Kakching,Manipur,1301676
8,KMC Ward 8,Kakching,Municipality,Kakching,Manipur,1301677
9,KMC Ward 9,Kakching,Municipality,Kakching,Manipur,1301678
10,KMC Ward 10,Kakching,Municipality,Kakching,Manipur,1301679
11,KMC Ward 11,Kakching,Municipality,Kakching,Manipur,1301680
12,KMC Ward 12,Kakching,Municipality,Kakching,Manipur,1301681
1,KKMC Ward 1,Kakching Khunou,Municipality,Kakching,Manipur,1301661
2,KKMC Ward 2,Kakching Khunou,Municipality,Kakching,Manipur,1301662
3,KKMC Ward 3,Kakching Khunou,Municipality,Kakching,Manipur,1301663
4,KKMC Ward 4,Kakching Khunou,Municipality,Kakching,Manipur,1301664
5,KKMC Ward 5,Kakching Khunou,Municipality,Kakching,Manipur,1301665
6,KKMC Ward 6,Kakching Khunou,Municipality,Kakching,Manipur,1301666
7,KKMC Ward 7,Kakching Khunou,Municipality,Kakching,Manipur,1301667
8,KKMC Ward 8,Kakching Khunou,Municipality,Kakching,Manipur,1301668
9,KKMC Ward 9,Kakching Khunou,Municipality,Kakching,Manipur,1301669
1,Sugnu MC Ward 1,Sugunu,Municipality,Kakching,Manipur,1301796
2,Sugnu MC Ward 2,Sugunu,Municipality,Kakching,Manipur,1301797
3,Sugnu MC Ward 3,Sugunu,Municipality,Kakching,Manipur,1301798
4,Sugnu MC Ward 4,Sugunu,Municipality,Kakching,Manipur,1301799
5,Sugnu MC Ward 5,Sugunu,Municipality,Kakching,Manipur,1301800
6,Sugnu MC Ward 6,Sugunu,Municipality,Kakching,Manipur,1301801
7,Sugnu MC Ward 7,Sugunu,Municipality,Kakching,Manipur,1301802
8,Sugnu MC Ward 8,Sugunu,Municipality,Kakching,Manipur,1301803
9,Sugnu MC Ward 9,Sugunu,Municipality,Kakching,Manipur,1301804
1,Heirok Ward 1,Heirok,Municipality,Thoubal,Manipur,1301873
2,Heirok Ward 2,Heirok,Municipality,Thoubal,Manipur,1301874
3,Heirok Ward 3,Heirok,Municipality,Thoubal,Manipur,1301875
4,Heirok Ward 4,Heirok,Municipality,Thoubal,Manipur,1301876
5,Heirok Ward 5,Heirok,Municipality,Thoubal,Manipur,1301877
6,Heirok Ward 6,Heirok,Municipality,Thoubal,Manipur,1301878
7,Heirok Ward 7,Heirok,Municipality,Thoubal,Manipur,1301879
8,Heirok Ward 8,Heirok,Municipality,Thoubal,Manipur,1301880
9,Heirok Ward 9,Heirok,Municipality,Thoubal,Manipur,1301881
1,Sikhong Sekmai MC Ward 1,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301787
2,Sikhong Sekmai MC Ward 2,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301788
3,Sikhong Sekmai MC Ward 3,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301789
4,Sikhong Sekmai MC Ward 4,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301790
5,Sikhong Sekmai MC Ward 5,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301791
6,Sikhong Sekmai MC Ward 6,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301792
7,Sikhong Sekmai MC Ward 7,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301793
8,Sikhong Sekmai MC Ward 8,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301794
9,Sikhong Sekmai MC Ward 9,Shikhong Sekmai,Municipality,Thoubal,Manipur,1301795
1,Tbl MC Ward 1,Thoubal,Municipality,Thoubal,Manipur,1301816
2,Tbl MC Ward 2,Thoubal,Municipality,Thoubal,Manipur,1301817
3,Tbl MC Ward 3,Thoubal,Municipality,Thoubal,Manipur,1301818
4,Tbl MC Ward 4,Thoubal,Municipality,Thoubal,Manipur,1301819
5,Tbl MC Ward 5,Thoubal,Municipality,Thoubal,Manipur,1301820
6,Tbl MC Ward 6,Thoubal,Municipality,Thoubal,Manipur,1301821
7,Tbl MC Ward 7,Thoubal,Municipality,Thoubal,Manipur,1301822
8,Tbl MC Ward 8,Thoubal,Municipality,Thoubal,Manipur,1301823
9,Tbl MC Ward 9,Thoubal,Municipality,Thoubal,Manipur,1301824
10,Tbl MC Ward 10,Thoubal,Municipality,Thoubal,Manipur,1301825
11,Tbl MC Ward 11,Thoubal,Municipality,Thoubal,Manipur,1301826
12,Tbl MC Ward 12,Thoubal,Municipality,Thoubal,Manipur,1301827
13,Tbl MC Ward 13,Thoubal,Municipality,Thoubal,Manipur,1301828
14,Tbl MC Ward 14,Thoubal,Municipality,Thoubal,Manipur,1301829
15,Tbl MC Ward 15,Thoubal,Municipality,Thoubal,Manipur,1301830
16,Tbl MC Ward 16,Thoubal,Municipality,Thoubal,Manipur,1301831
17,Tbl MC Ward 17,Thoubal,Municipality,Thoubal,Manipur,1301832
18,Tbl MC Ward 18,Thoubal,Municipality,Thoubal,Manipur,1301833
1,Wangjing MC Ward 1,Wangjing Lamding,Municipality,Thoubal,Manipur,1301834
2,Wangjing MC Ward 2,Wangjing Lamding,Municipality,Thoubal,Manipur,1301835
3,Wangjing MC Ward 3,Wangjing Lamding,Municipality,Thoubal,Manipur,1301836
4,Wangjing MC Ward 4,Wangjing Lamding,Municipality,Thoubal,Manipur,1301837
5,Wangjing MC Ward 5,Wangjing Lamding,Municipality,Thoubal,Manipur,1301838
6,Wangjing MC Ward 6,Wangjing Lamding,Municipality,Thoubal,Manipur,1301839
7,Wangjing MC Ward 7,Wangjing Lamding,Municipality,Thoubal,Manipur,1301840
8,Wangjing MC Ward 8,Wangjing Lamding,Municipality,Thoubal,Manipur,1301841
9,Wangjing MC Ward 9,Wangjing Lamding,Municipality,Thoubal,Manipur,1301842
1,YMC Ward 1,Yairipok,Municipality,Thoubal,Manipur,1301852
2,YMC Ward 2,Yairipok,Municipality,Thoubal,Manipur,1301853
3,YMC Ward 3,Yairipok,Municipality,Thoubal,Manipur,1301854
4,YMC Ward 4,Yairipok,Municipality,Thoubal,Manipur,1301855
5,YMC Ward 5,Yairipok,Municipality,Thoubal,Manipur,1301856
6,YMC Ward 6,Yairipok,Municipality,Thoubal,Manipur,1301857
7,YMC Ward 7,Yairipok,Municipality,Thoubal,Manipur,1301858
8,YMC Ward 8,Yairipok,Municipality,Thoubal,Manipur,1301859
9,YMC Ward 9,Yairipok,Municipality,Thoubal,Manipur,1301860
